request_id,account,ea_session,symbol,server_time,session_code,killzone_code,action,final_category,final_category_detail,category,reason,events,prior_request_id,prior_age_minutes,ttl_minutes,decision_tier,decision_source,decision_state,python_final_allow,model_family,recorded,final_resolver_reason,adjudicator_ran,analyst_selected_state,consumed_sweep_all_candidates
903871_1789148402_173202328_1789151032_NZDUSD_7985,903871,903871_1789148402_173202328,NZDUSD,1789151031,LON,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789148402_173202328_1789150419_NZDUSD_31949,10.216666666666667,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789148402_173202328_1789151643_NZDUSD_17154,903871,903871_1789148402_173202328,NZDUSD,1789151642,LON,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789148402_173202328_1789151032_NZDUSD_7985,10.183333333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789148402_173202328_1789152253_NZDUSD_21882,903871,903871_1789148402_173202328,NZDUSD,1789152252,LON,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789148402_173202328_1789151643_NZDUSD_17154,10.166666666666666,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789148402_173202328_1789152868_NZDUSD_26884,903871,903871_1789148402_173202328,NZDUSD,1789152867,LON,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789148402_173202328_1789152253_NZDUSD_21882,10.25,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789148402_173202328_1789154095_NZDUSD_19967,903871,903871_1789148402_173202328,NZDUSD,1789154094,OFF,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,session_transition,903871_1789148402_173202328_1789152868_NZDUSD_26884,20.45,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789148402_173202328_1789155319_NZDUSD_20481,903871,903871_1789148402_173202328,NZDUSD,1789155318,OFF,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789148402_173202328_1789154095_NZDUSD_19967,20.4,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789148402_173202328_1789155937_NZDUSD_21943,903871,903871_1789148402_173202328,NZDUSD,1789155935,OFF,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789148402_173202328_1789155319_NZDUSD_20481,10.283333333333333,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789148402_173202328_1789156550_NZDUSD_3356,903871,903871_1789148402_173202328,NZDUSD,1789156549,OFF,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,identity:python.model_id+python.provider_id,903871_1789148402_173202328_1789155937_NZDUSD_21943,10.233333333333333,0.0,FULL_STRUCTURED,ai_approved,APPROVE,True,luna,stored,analyst_approve_critic_pass,False,APPROVE,
903871_1789148402_173202328_1789158408_NZDUSD_29871,903871,903871_1789148402_173202328,NZDUSD,1789158406,OFF,NK,CALL,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,,903871_1789148402_173202328_1789156550_NZDUSD_3356,30.95,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
903871_1789148402_173202328_1789159027_NZDUSD_12765,903871,903871_1789148402_173202328,NZDUSD,1789159026,OFF,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789148402_173202328_1789158408_NZDUSD_29871,10.333333333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
903871_1789148402_173202328_1789160263_NZDUSD_32010,903871,903871_1789148402_173202328,NZDUSD,1789160262,OFF,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789148402_173202328_1789159027_NZDUSD_12765,20.6,0.0,FULL_STRUCTURED,ai_approved,APPROVE,True,luna,stored,analyst_approve_critic_pass,False,APPROVE,
903871_1789148402_173202328_1789160882_NZDUSD_16730,903871,903871_1789148402_173202328,NZDUSD,1789160880,OFF,NK,CALL,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,,903871_1789148402_173202328_1789160263_NZDUSD_32010,10.3,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
903871_1789148402_173202328_1789161500_NZDUSD_29619,903871,903871_1789148402_173202328,NZDUSD,1789161498,OFF,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789148402_173202328_1789160882_NZDUSD_16730,10.3,0.0,FULL_STRUCTURED,ai_approved,APPROVE,True,luna,stored,analyst_approve_critic_pass,False,APPROVE,
903871_1789148402_173202328_1789162120_NZDUSD_4918,903871,903871_1789148402_173202328,NZDUSD,1789162118,OFF,NK,CALL,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,,903871_1789148402_173202328_1789161500_NZDUSD_29619,10.333333333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
903871_1789148402_173202328_1789162735_NZDUSD_1213,903871,903871_1789148402_173202328,NZDUSD,1789162734,OFF,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789148402_173202328_1789162120_NZDUSD_4918,10.266666666666667,0.0,FULL_STRUCTURED,ai_approved,APPROVE,True,luna,stored,analyst_approve_critic_pass,False,APPROVE,
903871_1789148402_173202328_1789163359_NZDUSD_23040,903871,903871_1789148402_173202328,NZDUSD,1789163358,OFF,NK,CALL,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,,903871_1789148402_173202328_1789162735_NZDUSD_1213,10.4,0.0,FULL_STRUCTURED,ai_approved,APPROVE,True,luna,stored,analyst_approve_critic_pass,False,APPROVE,
903871_1789148402_173202328_1789163976_NZDUSD_10980,903871,903871_1789148402_173202328,NZDUSD,1789163975,OFF,NK,CALL,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,,903871_1789148402_173202328_1789163359_NZDUSD_23040,10.283333333333333,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
903871_1789148402_173202328_1789164597_NZDUSD_27671,903871,903871_1789148402_173202328,NZDUSD,1789164595,OFF,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789148402_173202328_1789163976_NZDUSD_10980,10.333333333333334,0.0,FULL_STRUCTURED,ai_approved,APPROVE,True,luna,stored,analyst_approve_critic_pass,False,APPROVE,
903871_1789148402_173202328_1789165219_NZDUSD_22616,903871,903871_1789148402_173202328,NZDUSD,1789165218,OFF,NK,CALL,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,,903871_1789148402_173202328_1789164597_NZDUSD_27671,10.383333333333333,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
903871_1789148402_173202328_1789165836_NZDUSD_17952,903871,903871_1789148402_173202328,NZDUSD,1789165835,OFF,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,price_drift,903871_1789148402_173202328_1789165219_NZDUSD_22616,10.283333333333333,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
903871_1789148402_173202328_1789166456_NZDUSD_10813,903871,903871_1789148402_173202328,NZDUSD,1789166455,OFF,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789148402_173202328_1789165836_NZDUSD_17952,10.333333333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
903871_1789148402_173202328_1789167692_NZDUSD_17020,903871,903871_1789148402_173202328,NZDUSD,1789167691,NY,K,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,session_transition|killzone_transition,903871_1789148402_173202328_1789166456_NZDUSD_10813,20.6,0.0,FULL_STRUCTURED,ai_approved,APPROVE,True,luna,stored,analyst_approve_critic_pass,False,APPROVE,
903871_1788999394_24185000_1789020718_SPX500_14180,903871,903871_1788999394_24185000,SPX500,1789020717,ASIA,NK,CALL,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,,,,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789022723_SPX500_14749,903871,903871_1788999394_24185000,SPX500,1789022722,ASIA,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,candidate_state:entry_trigger_phase+fvg_execution_class+fvg_mid_mitigated+fvg_mitigation_state+fvg_touched|new_candidate,903871_1788999394_24185000_1789020718_SPX500_14180,33.416666666666664,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,muse,stored,analyst_reject,False,REJECT,
903871_1788999394_24185000_1789024711_SPX500_10836,903871,903871_1788999394_24185000,SPX500,1789024709,ASIA,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,new_candidate,903871_1788999394_24185000_1789022723_SPX500_14749,33.11666666666667,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789026849_SPX500_18433,903871,903871_1788999394_24185000,SPX500,1789026848,ASIA,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:python.model_id+python.provider_id|candidate_state:entry_trigger_phase+fvg_execution_class+fvg_mid_mitigated+fvg_mitigation_state+fvg_touched,903871_1788999394_24185000_1789024711_SPX500_10836,35.65,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
903871_1788999394_24185000_1789027883_SPX500_23605,903871,903871_1788999394_24185000,SPX500,1789027882,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,identity:python.model_id+python.provider_id|new_candidate,903871_1788999394_24185000_1789026849_SPX500_18433,17.233333333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789029979_SPX500_10829,903871,903871_1788999394_24185000,SPX500,1789029977,ASIA,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,new_candidate,903871_1788999394_24185000_1789027883_SPX500_23605,34.916666666666664,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789032083_SPX500_6788,903871,903871_1788999394_24185000,SPX500,1789032082,ASIA,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,candidate_state:entry_trigger_phase+fvg_execution_class+fvg_mid_mitigated+fvg_mitigation_state+fvg_touched,903871_1788999394_24185000_1789029979_SPX500_10829,35.083333333333336,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789033279_SPX500_4091,903871,903871_1788999394_24185000,SPX500,1789033278,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,903871_1788999394_24185000_1789032083_SPX500_6788,19.933333333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789034280_SPX500_1116,903871,903871_1788999394_24185000,SPX500,1789034278,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1788999394_24185000_1789033279_SPX500_4091,16.666666666666668,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789036512_SPX500_946,903871,903871_1788999394_24185000,SPX500,1789036510,ASIA,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,new_candidate,903871_1788999394_24185000_1789034280_SPX500_1116,37.2,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789037774_SPX500_14489,903871,903871_1788999394_24185000,SPX500,1789037774,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1788999394_24185000_1789036512_SPX500_946,21.066666666666666,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789038871_SPX500_24552,903871,903871_1788999394_24185000,SPX500,1789038871,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1788999394_24185000_1789037774_SPX500_14489,18.283333333333335,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789040077_SPX500_30837,903871,903871_1788999394_24185000,SPX500,1789040077,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1788999394_24185000_1789038871_SPX500_24552,20.1,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789041240_SPX500_29241,903871,903871_1788999394_24185000,SPX500,1789041239,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,903871_1788999394_24185000_1789040077_SPX500_30837,19.366666666666667,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,muse,stored,analyst_reject,False,REJECT,
903871_1788999394_24185000_1789061215_SPX500_4850,903871,903871_1788999394_24185000,SPX500,1789061214,LON,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,session_transition|request_state:is_buy+po3.htf_choch+po3.htf_mss+po3.liquidity_kind+po3.ltf_choch+po3.ltf_mss+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,903871_1788999394_24185000_1789041240_SPX500_29241,332.9166666666667,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1788999394_24185000_1789062467_SPX500_30898,903871,903871_1788999394_24185000,SPX500,1789062466,LON,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,request_state:po3.context_tier+po3.has_bos+po3.has_sweep+po3.htf_bos+po3.liquidity_kind+po3.ltf_bos+po3.po3_state+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,903871_1788999394_24185000_1789061215_SPX500_4850,20.866666666666667,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789062748_87542921_1789065450_SPX500_13522,903871,903871_1789062748_87542921,SPX500,1789065449,LON,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:python.model_id+python.provider_id|request_state:po3.context_tier+po3.has_bos+po3.has_sweep+po3.htf_bos+po3.liquidity_kind+po3.ltf_bos+po3.po3_state+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,903871_1788999394_24185000_1789062467_SPX500_30898,49.71666666666667,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789062748_87542921_1789066099_SPX500_7728,903871,903871_1789062748_87542921,SPX500,1789066098,LON,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,identity:python.model_id+python.provider_id|new_candidate,903871_1789062748_87542921_1789065450_SPX500_13522,10.816666666666666,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789062748_87542921_1789066789_SPX500_27003,903871,903871_1789062748_87542921,SPX500,1789066788,LON,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,903871_1789062748_87542921_1789066099_SPX500_7728,11.5,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789062748_87542921_1789067423_SPX500_3630,903871,903871_1789062748_87542921,SPX500,1789067422,OFF,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,session_transition|request_state:po3.context_tier+po3.has_bos+po3.has_sweep+po3.htf_bos+po3.liquidity_kind+po3.ltf_bos+po3.po3_state+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,903871_1789062748_87542921_1789066789_SPX500_27003,10.566666666666666,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789062748_87542921_1789068109_SPX500_13726,903871,903871_1789062748_87542921,SPX500,1789068108,OFF,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,request_state:po3.context_tier+po3.has_bos+po3.has_sweep+po3.htf_bos+po3.liquidity_kind+po3.ltf_bos+po3.po3_state+po3.structure_type+po3.sweep_side+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,903871_1789062748_87542921_1789067423_SPX500_3630,11.433333333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789062748_87542921_1789068740_SPX500_25774,903871,903871_1789062748_87542921,SPX500,1789068739,OFF,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789062748_87542921_1789068109_SPX500_13726,10.516666666666667,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789062748_87542921_1789072358_SPX500_26887,903871,903871_1789062748_87542921,SPX500,1789072357,OFF,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789062748_87542921_1789068740_SPX500_25774,60.3,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789062748_87542921_1789074140_SPX500_3269,903871,903871_1789062748_87542921,SPX500,1789074138,OFF,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789062748_87542921_1789072358_SPX500_26887,29.683333333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789062748_87542921_1789079710_SPX500_30683,903871,903871_1789062748_87542921,SPX500,1789079708,OFF,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,903871_1789062748_87542921_1789074140_SPX500_3269,92.83333333333333,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789062748_87542921_1789081570_SPX500_31645,903871,903871_1789062748_87542921,SPX500,1789081569,NY,K,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,session_transition|killzone_transition|candidate_state:target_source+tp_model,903871_1789062748_87542921_1789079710_SPX500_30683,31.016666666666666,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789062748_87542921_1789083532_SPX500_13595,903871,903871_1789062748_87542921,SPX500,1789083532,NY,K,CALL,UNKNOWN,no_archived_decision,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,new_candidate,903871_1789062748_87542921_1789081570_SPX500_31645,32.71666666666667,0.0,,,,False,unknown,,,False,,
903871_1789062748_87542921_1789089325_SPX500_29671,903871,903871_1789062748_87542921,SPX500,1789089324,NY,NK,CALL,UNKNOWN,no_archived_decision,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,killzone_transition|candidate_state:liquidity_target_blocked_by_obstacle+obstacle_kind,903871_1789062748_87542921_1789081570_SPX500_31645,129.25,0.0,,,,False,unknown,,,False,,
903871_1789062748_87542921_1789091142_SPX500_15402,903871,903871_1789062748_87542921,SPX500,1789091141,NY,NK,CALL,UNKNOWN,no_archived_decision,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,killzone_transition|candidate_state:liquidity_target_blocked_by_obstacle+obstacle_kind,903871_1789062748_87542921_1789081570_SPX500_31645,159.53333333333333,0.0,,,,False,unknown,,,False,,
903871_1789062748_87542921_1789092359_SPX500_8206,903871,903871_1789062748_87542921,SPX500,1789092358,NY,NK,CALL,UNKNOWN,no_archived_decision,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,killzone_transition|candidate_state:liquidity_target_blocked_by_obstacle+obstacle_kind,903871_1789062748_87542921_1789081570_SPX500_31645,179.81666666666666,0.0,,,,False,unknown,,,False,,
903871_1789062748_87542921_1789093571_SPX500_9641,903871,903871_1789062748_87542921,SPX500,1789093569,NY,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:python.model_id+python.provider_id|killzone_transition|candidate_state:liquidity_target_blocked_by_obstacle+obstacle_kind,903871_1789062748_87542921_1789081570_SPX500_31645,200.0,0.0,DEGRADED_NON_TRADING,provider_transport_error,REJECT,False,other,non_full_structured_decision,,False,,
903871_1789093630_118426656_1789094856_SPX500_27626,903871,903871_1789093630_118426656,SPX500,1789094855,NY,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,killzone_transition|candidate_state:liquidity_target_blocked_by_obstacle+obstacle_kind,903871_1789062748_87542921_1789081570_SPX500_31645,221.43333333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789093630_118426656_1789096071_SPX500_7033,903871,903871_1789093630_118426656,SPX500,1789096070,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,session_transition|new_candidate,903871_1789093630_118426656_1789094856_SPX500_27626,20.25,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789093630_118426656_1789097903_SPX500_3150,903871,903871_1789093630_118426656,SPX500,1789097902,ASIA,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,new_candidate,903871_1789093630_118426656_1789096071_SPX500_7033,30.533333333333335,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789093630_118426656_1789098514_SPX500_14282,903871,903871_1789093630_118426656,SPX500,1789098513,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,903871_1789093630_118426656_1789097903_SPX500_3150,10.183333333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
903871_1789093630_118426656_1789099124_SPX500_10160,903871,903871_1789093630_118426656,SPX500,1789099123,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,903871_1789093630_118426656_1789098514_SPX500_14282,10.166666666666666,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,muse,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
