id,audit_request_id,candidate_index,setup_family,setup_taxonomy_enum,entry_branch,decision_state,analyst_decision_state,python_final_allow,final_resolver_reason,rejection_codes,historical_evidence_state,repeatability_status,repeatability_required_live,missing_required_evidence,missing_confirmations,reasons,summary,llm_quality_score
591813800_1788837043_120154281_1788863033_GOLD_25582,,,micro_range_reentry,,session_reentry,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Approve only with reduced size: sequence quality, virgin breaker/FVG state, bearish alignment, and feasible current target are supportive; nearby fresh opposing HTF imbalance remains the principal risk.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key...",,7.2
591813800_1788837043_120154281_1788863033_USDCHF_213,,,micro_nested_continuation,,nested_htf_ltf_fvg,ABSTAIN,,False,qualitative_block_upheld,"[""SEQUENCE_UNRESOLVED"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Explicit breaker formation"", ""Clean retest confirmation""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Abstain: the breaker thesis is plausible and historical outcomes are supportive, but required formation and clean-retest evidence is unresolved; weak retest quality prevents a capital decision.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796a...",,5.4
591813800_1788837043_120154281_1788863637_GBPUSD_28273,,,micro_breaker_retest,,breaker_retest,ABSTAIN,,False,qualitative_dispute_unresolved,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Cleaner retest response.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; ABSTAIN: the required breaker sequence is observed and the current target is feasible, but the weak retest and only moderate alignment leave post-entry behavior uncertain.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6...",,6.2
591813800_1788837043_120154281_1788863637_USDCHF_24069,,,micro_nested_continuation,,nested_htf_ltf_fvg,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Approve cautiously: the breaker-retest thesis is supported by the declared branch, displacement, virgin state, feasible current target, and supportive historical analogues.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c...",,6.3
591813800_1788837043_120154281_1788864242_EURNZD_18389,,,micro_continuation_fvg,,continuation_reentry,REJECT,,False,,"[""provider_transport_error"", ""degraded_ai_response_non_trading""]",INSUFFICIENT_SAMPLE,UNAVAILABLE,False,,"[""full_structured_ai_response""]",rule_notes=micro_po3;continuation_no_sweep_required;micro_structure_flow;too_far_from_vwap;tp_model_unknown; error=PROVIDER_TRANSPORT_ERROR:remote_provider_models_failed:gpt-5.6-luna:PROVIDER_TRANSPORT_ERROR:PROVIDER_TRANSPORT_ERROR:Connection error.; rule_score=7.49; best_candidate_score=20.12,,0.0
591813800_1788837043_120154281_1788864242_GBPUSD_484,,,micro_breaker_retest,,breaker_retest,REJECT,,False,,"[""provider_transport_error"", ""degraded_ai_response_non_trading""]",INSUFFICIENT_SAMPLE,UNAVAILABLE,False,,"[""full_structured_ai_response""]",rule_notes=intraday_po3;po3_entry_waiting;trend_against_short;tp_model_unknown; error=PROVIDER_TRANSPORT_ERROR:remote_provider_models_failed:gpt-5.6-luna:PROVIDER_TRANSPORT_ERROR:PROVIDER_TRANSPORT_ERROR:Connection error.; rule_score=10.00; best_candidate_score=19.86,,0.0
591813800_1788837043_120154281_1788864242_GOLD_27532,,,micro_range_reentry,,ote_inside_fvg,ABSTAIN,,False,qualitative_dispute_unresolved,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Clean acceptance away from the opposing HTF imbalance.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Mandatory micro sequence is present and the FVG remains virgin, but target arbitration is execution-sensitive because the fresh HTF obstacle blocks the stronger liquidity route. No capital approval.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '...",,7.2
591813800_1788837043_120154281_1788864242_USDCHF_31506,,,micro_nested_continuation,,nested_htf_ltf_fvg,REJECT,,False,,"[""provider_transport_error"", ""degraded_ai_response_non_trading""]",INSUFFICIENT_SAMPLE,UNAVAILABLE,False,,"[""full_structured_ai_response""]",rule_notes=intraday_po3;no_bos;opposing_obstruction;trend_against_long;too_far_from_vwap;tp_model_unknown;liquidity_target_stretched; error=PROVIDER_TRANSPORT_ERROR:remote_provider_models_failed:gpt-5.6-luna:PROVIDER_TRANSPORT_ERROR:PROVIDER_TRANSPORT_ERROR:Connection error.; rule_score=6.47; best_candidate_score=18.80,,0.0
591813800_1788837043_120154281_1788864846_GOLD_23491,,,micro_range_reentry,,ote_inside_fvg,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Approve only the deterministic midpoint branch: sequence and FVG state are valid, costs are small, and keep_current is feasible. The fresh HTF obstacle and adverse priors justify reduced risk.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ac...",,7.8
591813800_1788837043_120154281_1788864846_USDCHF_17086,,,micro_nested_continuation,,breaker_retest,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Stronger retest acceptance."", ""Clearer opposing-obstacle clearance.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Valid micro breaker thesis and tradable FVG, but retest quality is poor and the nearby fresh opposing imbalance makes post-entry continuation unclear. Abstain pending stronger confirmation.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93...",,5.2
591813800_1788837043_120154281_1788864847_GBPCAD_31084,,,micro_nested_continuation,,breaker_retest,ABSTAIN,,False,qualitative_dispute_unresolved,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Abstain: midpoint reversal evidence is coherent, but the only feasible target is a synthetic fallback crossing a nearby obstacle, while same-family historical outcomes are adverse.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f...",,6.1
591813800_1788837043_120154281_1788865450_GBPUSD_16219,,,micro_breaker_retest,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Cleaner retest response""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Sequence and virgin FVG are valid, but weak retest quality and nearby opposing imbalance make post-entry behavior too uncertain for approval.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba87e6dc9a8a085ffcb3...",,5.8
591813800_1788837043_120154281_1788865450_GOLD_4753,,,micro_range_reentry,,range_reentry,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Stronger clean retest quality""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Abstain: breaker identity and retest sequence are supplied, but retest quality is weak, the fresh opposing imbalance is nearby, and deterministic net RR is only 0.9352.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392...",,5.8
591813800_1788837043_120154281_1788865450_USDCHF_9387,,,micro_nested_continuation,,breaker_retest,REJECT,,False,analyst_reject,"[""family_branch_mismatch"", ""continuation_reversal_conflict"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_structural_contradiction""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Reject for a direct family-branch and FVG-semantic contradiction, not for absent HTF BOS or an optional field.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba87e6dc9a8a085ffcb326fbcd9', 'artifact_state': 'ok...",,3.0
591813800_1788837043_120154281_1788866054_GBPCAD_12338,,,micro_nested_continuation,,breaker_retest,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""TARGET_PATH_UNCERTAIN"", ""ADVERSE_HISTORY"", ""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The midpoint FVG reversal thesis and required sequence are supported, but adverse analogues, low retest quality, and a synthetic target crossing a fresh obstacle make the plan execution-uncertain.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '77...",,5.5
591813800_1788837043_120154281_1788866054_GOLD_19948,,,micro_range_reentry,,range_reentry,REJECT,,False,analyst_reject,"[""missing_mandatory_evidence"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_missing_mandatory_evidence""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""clean retest""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The breaker taxonomy is present, but the required clean retest is unresolved and retest quality is 1.1154; deterministic net RR is also below 1.0.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba87e6dc9a8a085...",,3.8
591813800_1788837043_120154281_1788866054_USDCHF_18960,,,micro_continuation_fvg,,nested_htf_ltf_fvg,REJECT,,False,analyst_reject,"[""branch_not_permitted"", ""thesis_contradiction"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_structural_contradiction""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Reject: breaker_retest is outside the permitted continuation branches, while the supplied FVG is reversal-classified and continuation is false.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba87e6dc9a8a085ffc...",,3.0
591813800_1788837043_120154281_1788866659_GBPUSD_32030,,,micro_breaker_retest,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Cleaner retest response""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The breaker thesis is supported, but retest quality is only 2.1658 and the nearby moderate obstacle makes follow-through uncertain. Abstain rather than spend risk on a marginal entry.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44...",,5.8
591813800_1788837043_120154281_1788866659_GOLD_15920,,,micro_range_reentry,,range_reentry,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; ABSTAIN: the breaker thesis is plausible and the zone is valid, but retest_quality_score is 1.105 and current net RR is only 0.9352 with mixed historical outcomes.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2...",,5.6
591813800_1788837043_120154281_1788866659_USDCHF_14366,,,micro_continuation_fvg,,nested_htf_ltf_fvg,REJECT,,False,analyst_reject,"[""THESIS_CONTRADICTION"", ""ADVERSE_HISTORY"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_structural_contradiction""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Reject: continuation taxonomy is contradicted by the reversal FVG classification; weak retest and adverse continuation analogues further undermine follow-through.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2a...",,3.2
591813800_1788837043_120154281_1788867263_EURNZD_23210,,,micro_continuation_fvg,,continuation_reentry,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Cleaner retest"", ""Stronger directional alignment""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; ABSTAIN: required micro sequence is observed, but retest quality and HTF alignment are weak, the target path meets a fresh major opposing imbalance, and available analogues cannot support this FX candidate.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group...",,5.8
591813800_1788837043_120154281_1788867263_USDCHF_30943,,,micro_continuation_fvg,,nested_htf_ltf_fvg,REJECT,,False,analyst_reject,"[""branch_profile_mismatch"", ""thesis_contradiction"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_structural_contradiction""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Valid permitted continuation-FVG branch.""]","{'ai_reasons': ""provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; REJECT: declared breaker_retest branch is outside the profile's permitted branches; reversal-class FVG and continuation score 1.2 contradict the continuation thesis."", 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71...",,3.2
591813800_1788837043_120154281_1788867867_GBPUSD_5059,,,micro_breaker_retest,,breaker_retest,ABSTAIN,,False,qualitative_dispute_unresolved,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Stronger retest acceptance"", ""Clearer post-entry follow-through""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; ABSTAIN: the breaker sequence and virgin FVG are valid, but retest quality is only 2.461, HTF alignment is 4.1, and historical outcomes are mixed; the setup may not survive execution.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44...",,5.2
591813800_1788837043_120154281_1788867867_GOLD_6308,,,micro_range_reentry,,range_reentry,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Approve cautiously: breaker-retest thesis is supported by the declared structure, valid virgin zone, and supportive analogues. Current target is feasible, but modest retest quality and sub-1R net RR require reduced size.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_s...",,6.0
591813800_1788837043_120154281_1788867867_USDCHF_237,,,micro_continuation_fvg,,nested_htf_ltf_fvg,REJECT,,False,analyst_reject,"[""THESIS_CONTRADICTION"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_structural_contradiction""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Reject: continuation FVG thesis is contradicted by the supplied reversal classification, fvg_continuation=false, and continuation_score=1.2.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba87e6dc9a8a085ffcb32...",,5.5
591813800_1788837043_120154281_1788868471_EURNZD_30560,,,micro_continuation_fvg,,continuation_reentry,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Clear trend confirmation"", ""Cleaner retest response""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; ABSTAIN: the virgin mid-FVG is tradable, but the weak structural sequence, low retest quality, and unmitigated HTF obstacle do not establish reliable continuation.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2...",,4.6
591813800_1788837043_120154281_1788868471_GOLD_6577,,,micro_range_reentry,,range_reentry,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Approve cautiously: the declared breaker sequence, displacement, structural confirmation, virgin FVG, and feasible target are coherent; use reduced size because retest quality is weak and RR is modest.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key'...",,6.6
591813800_1788837043_120154281_1788868471_USDCHF_13915,,,micro_nested_continuation,,breaker_retest,REJECT,,False,analyst_reject,"[""structural_thesis_contradiction"", ""adverse_historical_evidence"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_structural_contradiction""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Reject: the required nested sequence is present, but the continuation thesis is structurally contradicted by reversal FVG classification and continuation score 1.2; historical outcomes are also adverse.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key...",,3.0
591813800_1788837043_120154281_1788869078_#USNDAQ100_745,,,micro_breaker_retest,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The breaker sequence is present and the FVG remains virgin, but retest quality is weak and the opposing imbalance is only 0.0224R away, leaving execution survival uncertain.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34...",,7.2
591813800_1788837043_120154281_1788869078_EURUSD_19881,,,micro_nested_continuation,,ote_inside_fvg,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Cleaner clearance from obstacle""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The midpoint reversal thesis is supported by a virgin FVG and strong displacement, but adverse analogue evidence, moderate alignment, and a very near obstacle warrant abstention.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f17...",,6.2
591813800_1788837043_120154281_1788869078_GBPUSD_4975,,,micro_continuation_fvg,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Cleaner retest response"", ""Demonstrated continuation away from entry""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Valid required sequence and tradable FVG, but adverse sole historical analogue, weak retest quality, and nearby opposing imbalance leave follow-through uncertain; abstain rather than size risk.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796a...",,6.2
591813800_1788837043_120154281_1788869682_EURNZD_27949,,,micro_continuation_fvg,,continuation_reentry,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Reliable structure confirmation or stronger retest response.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; ABSTAIN: the required micro sequence is mostly present, but weak retest quality, only moderate HTF alignment, a fresh major obstacle, and insufficient applicable history make follow-through uncertain.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key':...",,5.2
591813800_1788837043_120154281_1788870287_#USNDAQ100_31711,,,micro_breaker_retest,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Valid breaker sequence and feasible current target are offset by weak retest quality, mixed analogues, and a fresh obstacle only 0.0224R away; execution survival is not sufficiently clear.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c...",,6.4
591813800_1788837043_120154281_1788870287_EURUSD_9540,,,micro_po3_reversal,,ote_inside_fvg,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Sequence, displacement, virgin FVG, and structural stop are supportive. Weak retest quality and the blocked liquidity route reduce confidence, but the current feasible target remains viable.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace9...",,7.1
591813800_1788837043_120154281_1788870287_GBPUSD_17364,,,micro_continuation_fvg,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Sustained post-entry follow-through""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Valid reversal sequence and tradable midpoint FVG, but adverse historical evidence, weak retest quality, and nearby opposing imbalance leave follow-through unresolved.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c...",,6.2
591813800_1788837043_120154281_1788870892_#USSPX500_27430,,,micro_failed_breakout_reclaim,,range_reentry,REJECT,,False,analyst_reject,"[""missing_entry_confirmation"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_missing_mandatory_evidence""]",INSUFFICIENT_SAMPLE,INSUFFICIENT_SAMPLE,False,,"[""entry confirmation""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Mandatory entry confirmation is not evidenced. Displacement exists, but source BOS is zero and the deterministic state identifies missing structure confirmation.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2ae...",,3.2
