id,audit_request_id,candidate_index,setup_family,setup_taxonomy_enum,entry_branch,decision_state,analyst_decision_state,python_final_allow,final_resolver_reason,rejection_codes,historical_evidence_state,repeatability_status,repeatability_required_live,missing_required_evidence,missing_confirmations,reasons,summary,llm_quality_score
,591813800_1788837043_120154281_1788869078_EURUSD_19881,5,,MICRO_FVG_MID_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],"[""Cleaner clearance from obstacle""]","The midpoint reversal thesis is supported by a virgin FVG and strong displacement, but adverse analogue evidence, moderate alignment, and a very near obstacle warrant abstention.","Abstain: midpoint reversal structure and displacement are valid, but adverse analogue evidence, weak alignment, and a 0.04R obstacle undermine execution confidence.",6.2
,591813800_1788837043_120154281_1788869078_GBPUSD_4975,3,,MICRO_FVG_MID_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],"[""Cleaner retest response"", ""Demonstrated continuation away from entry""]","Valid required sequence and tradable FVG, but adverse sole historical analogue, weak retest quality, and nearby opposing imbalance leave follow-through uncertain; abstain rather than size risk.","Sequence and virgin midpoint FVG are valid, but the sole analogue stopped out and retest quality is weak. Target is feasible, yet follow-through is not sufficiently demonstrated.",6.2
,591813800_1788837043_120154281_1788869078_GBPUSD_4975,5,,MICRO_SESSION_REENTRY,,REJECT,REJECT,False,,"[""structural_thesis_contradiction"", ""near_obstacle""]",MIXED,,,[],[],"Reject: the session-reentry thesis conflicts with expansion-dominant regime conditions, while a fresh opposing imbalance lies only 0.0275R away from entry.","The session-reentry thesis is contradicted by expansion-dominant conditions. The opposing imbalance is only 0.0275R away, making post-entry failure especially likely despite a feasible current target.",3.4
,591813800_1788837043_120154281_1788869078_GBPUSD_4975,6,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],"[""Structure confirmation after displacement"", ""Evidence of sustained continuation""]","Fresh continuation FVG and strong displacement are present, but sequence quality is 2.8, continuation score is only 2.0, and historical analogues are predominantly stop-outs.","The continuation FVG is fresh and technically feasible, but sequence quality is only 2.8 and the analogue set is predominantly adverse. Abstain until structure confirms continuation.",4.1
,591813800_1788837043_120154281_1788869682_EURNZD_27949,0,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Reliable structure confirmation or stronger retest response.""]","ABSTAIN: the required micro sequence is mostly present, but weak retest quality, only moderate HTF alignment, a fresh major obstacle, and insufficient applicable history make follow-through uncertain.","Valid virgin continuation FVG and displacement, but weak retest, moderate HTF alignment, missing structure confirmation, and insufficient applicable history leave execution and follow-through unresolved.",5.2
,591813800_1788837043_120154281_1788869682_EURNZD_27949,1,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Reliable structure confirmation or stronger midpoint reaction.""]","ABSTAIN: the midpoint FVG is valid and displacement is strong, but weak retest quality, absent structure confirmation, moderate HTF alignment, and insufficient applicable history leave the trade materially uncertain.","Midpoint entry uses a valid virgin FVG with strong displacement, but weak retest, absent structure confirmation, moderate HTF alignment, and insufficient applicable history do not justify live risk.",5.0
,591813800_1788837043_120154281_1788869682_EURNZD_27949,2,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Reliable structure confirmation or stronger edge reaction.""]","ABSTAIN: the edge FVG is fresh and displacement is strong, but weak retest quality, absent structure confirmation, moderate HTF alignment, outside-killzone timing, and insufficient applicable history weaken the entry.","The virgin edge FVG and displacement are valid, but edge timing, weak retest, absent structure confirmation, moderate HTF alignment, and insufficient applicable history make live follow-through unclear.",4.8
,591813800_1788837043_120154281_1788870287_#USNDAQ100_31711,0,,MICRO_BREAKER_RETEST,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],[],"Valid breaker sequence and feasible current target are offset by weak retest quality, mixed analogues, and a fresh obstacle only 0.0224R away; execution survival is not sufficiently clear.","The breaker thesis is supported by ordered source events, virgin structure, and feasible current targeting, but weak retest quality and a nearby opposing imbalance make execution uncertain.",6.4
,591813800_1788837043_120154281_1788870287_#USNDAQ100_31711,1,,MICRO_SESSION_REENTRY,,REJECT,REJECT,False,,"[""structural_thesis_contradiction""]",MIXED,,,[],[],"Reject: the declared session-reentry thesis conflicts with zero compression and expansion-dominant market conditions; this is a structural contradiction, not merely weak evidence.",The session-reentry thesis is structurally contradicted by zero compression and expansion-dominant conditions; the supplied state does not demonstrate containment required for this family.,3.2
,591813800_1788837043_120154281_1788870287_#USNDAQ100_31711,2,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""structural_thesis_contradiction"", ""target_arbitration_incoherent""]",ADVERSE,,,[],[],"Reject: this is labeled nested continuation, but the FVG is reversal-context with zero continuation score and a major opposing HTF imbalance immediately adjacent to entry.","The nested continuation thesis is contradicted by reversal-context FVG data, zero continuation score, and a major opposing HTF imbalance immediately adjacent to entry.",2.9
,591813800_1788837043_120154281_1788870287_EURUSD_9540,0,,MICRO_OTE_REVERSAL,,ABSTAIN,APPROVE,False,,[],MIXED,,,[],[],"Sequence, displacement, virgin FVG, and structural stop are supportive. Weak retest quality and the blocked liquidity route reduce confidence, but the current feasible target remains viable.","The OTE reversal sequence and virgin FVG are valid and ordered. Retest quality is weak, but current feasible target preserves acceptable net RR; approve only with conservative sizing.",7.1
,591813800_1788837043_120154281_1788870287_EURUSD_9540,1,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""thesis_contradicted"", ""no_continuation_evidence""]",ADVERSE,,,[],[],"The required nested fields are present, but the candidate's continuation thesis is contradicted by explicit reversal context and zero continuation score; this is not merely weak evidence.","The candidate claims nested continuation, but the supplied FVG is explicitly reversal-context and continuation score is zero. Historical analogues are adverse and the thesis is materially contradicted.",3.8
,591813800_1788837043_120154281_1788870287_EURUSD_9540,2,,MICRO_BREAKER_RETEST,,ABSTAIN,ABSTAIN,False,,[],SUPPORTIVE,,,[],"[""Clear clean breaker hold""]","Breaker identity and sequence are supplied, but retest quality is weak and the structured fields do not clearly establish a clean breaker hold. Supportive history cannot resolve current execution uncertainty.","The breaker retest thesis is plausible and historical evidence is supportive, but the supplied breaker-specific retest quality is weak and confirmation is not sufficiently clear for capital deployment.",5.9
,591813800_1788837043_120154281_1788870287_GBPUSD_17364,3,,MICRO_FVG_MID_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],"[""Sustained post-entry follow-through""]","Valid reversal sequence and tradable midpoint FVG, but adverse historical evidence, weak retest quality, and nearby opposing imbalance leave follow-through unresolved.","The reversal sequence and virgin midpoint FVG are valid, but the sole analogue stopped out and weak retest plus an opposing imbalance make execution outcome uncertain.",6.2
,591813800_1788837043_120154281_1788870287_GBPUSD_17364,5,,MICRO_SESSION_REENTRY,,REJECT,REJECT,False,,"[""STRUCTURAL_CONTRADICTION""]",MIXED,,,[],[],"Reject: the range/session reentry thesis conflicts with expansion-dominant conditions, while the opposing imbalance is nearly at entry and the local capped route fails minimum RR.","The session-reentry thesis requires containment, but the supplied regime is expansion-dominant and the obstacle is nearly at entry; the feasible target remains exposed to poor local structure.",3.1
,591813800_1788837043_120154281_1788870287_GBPUSD_17364,6,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],"[""Trend continuation confirmation"", ""Post-entry follow-through""]","The continuation FVG is technically fresh, but continuation context is weak, sequence quality is only 3.3, and historical outcomes are predominantly stops; this is unresolved rather than a hard structural veto.","The continuation FVG is fresh and displacement is strong, but trend confirmation and sequence quality are weak; adverse analogues and blocked liquidity leave follow-through unresolved.",4.2
,591813800_1788837043_120154281_1788870892_#USSPX500_27430,0,,FAILED_BREAKOUT_RECLAIM,,REJECT,REJECT,False,,"[""missing_entry_confirmation""]",INSUFFICIENT_SAMPLE,,,"[""entry confirmation""]","[""entry confirmation""]","Mandatory entry confirmation is not evidenced. Displacement exists, but source BOS is zero and the deterministic state identifies missing structure confirmation.",Reject: the failed-breakout thesis lacks mandatory entry confirmation and the deterministic sequence explicitly remains structurally unconfirmed.,3.2
,591813800_1788837043_120154281_1788870892_#USSPX500_27430,1,,FAILED_BREAKOUT_RECLAIM,,REJECT,REJECT,False,,"[""missing_entry_confirmation""]",INSUFFICIENT_SAMPLE,,,"[""entry confirmation""]","[""entry confirmation""]","The virgin FVG is tradable, but the family-required entry confirmation is absent. Source BOS is zero and the deterministic sequence remains unconfirmed.","Reject: the FVG-mid entry has no mandatory entry confirmation, while the deterministic state explicitly identifies missing structure confirmation.",3.3
,591813800_1788837043_120154281_1788870892_#USSPX500_27430,2,,FAILED_BREAKOUT_RECLAIM,,REJECT,REJECT,False,,"[""missing_entry_confirmation""]",INSUFFICIENT_SAMPLE,,,"[""entry confirmation""]","[""entry confirmation""]",The edge entry is technically valid but lacks the family-required entry confirmation. Source BOS is zero and the deterministic state remains structurally unconfirmed.,Reject: the FVG-edge entry lacks mandatory entry confirmation and the deterministic sequence explicitly remains structurally unconfirmed.,3.1
,591813800_1788837043_120154281_1788870892_EURNZD_6947,0,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clear directional trend context"", ""Cleaner continuation retest""]","ABSTAIN: mandatory displacement and FVG evidence exist, but trend context and retest quality are not sufficiently resolved; historical applicability is insufficient and the target path is obstructed.","Virgin continuation FVG and strong displacement are present, but neutral trend context, weak retest quality, missing structure confirmation, and target obstruction make follow-through uncertain.",5.2
,591813800_1788837043_120154281_1788870892_EURNZD_6947,1,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clear directional trend context"", ""Cleaner continuation retest""]","ABSTAIN: the fresh mid-FVG and displacement are valid, but trend direction, retest quality, structure confirmation, and historical applicability do not support a reliable execution decision.","Mid-FVG entry is fresh and supported by strong displacement, but neutral trend context, weak retest quality, incomplete structure confirmation, and an opposing imbalance argue against committing capital.",5.0
,591813800_1788837043_120154281_1788870892_EURNZD_6947,2,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clear directional trend context"", ""Cleaner continuation retest""]","ABSTAIN: edge entry is technically fresh, but trend context and retest quality remain weak, structure confirmation is unresolved, and the feasible liquidity route faces a moderate obstacle.","Edge entry preserves a virgin continuation FVG, but the neutral trend context, weak retest quality, incomplete structure confirmation, and obstructed target leave follow-through too uncertain.",4.8
,591813800_1788837043_120154281_1788871496_EURUSD_3616,0,,MICRO_OTE_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Confirmed OTE mitigation and reaction.""]","The reversal sequence is strong and the FVG remains valid, but PO3_ENTRY_WAITING, untouched mitigation, and a fresh opposing imbalance make current execution timing unclear.","Sequence and virgin OTE/FVG support the reversal thesis, but entry remains waiting and target arbitration is obstacle-sensitive; abstain until execution timing is confirmed.",6.4
,591813800_1788837043_120154281_1788871496_EURUSD_3616,1,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""THESIS_CONTRADICTION"", ""CONTINUATION_UNSUPPORTED""]",ADVERSE,,,[],"[""Demonstrated continuation regime and parent-child alignment.""]",The declared continuation thesis is contradicted by reversal classification and zero continuation score; strong displacement alone does not establish continuation.,"Reject: the candidate claims nested continuation, but its supplied FVG is reversal-classified with zero continuation score; historical continuation outcomes are predominantly adverse.",2.8
,591813800_1788837043_120154281_1788871496_EURUSD_3616,2,,MICRO_BREAKER_RETEST,,REJECT,REJECT,False,,"[""MANDATORY_EVIDENCE_MISSING"", ""RETEST_UNRESOLVED""]",SUPPORTIVE,,,"[""breaker formation"", ""clean retest""]","[""Confirmed breaker formation."", ""Clean retest with polarity hold.""]",Supportive historical breaker outcomes cannot replace mandatory current formation and clean-retest evidence; the supplied retest quality is weak and the sequence is unresolved.,"Reject: historical breaker outcomes are supportive, but the mandatory breaker-formation and clean-retest sequence is not explicitly established in the supplied structured evidence.",4.1
,591813800_1788837043_120154281_1788872101_#Germany40_16241,0,,FAILED_BREAKOUT_RECLAIM,,REJECT,REJECT,False,,"[""missing_mandatory_evidence"", ""structural_contradiction""]",INSUFFICIENT_SAMPLE,,,"[""breakout"", ""failure"", ""reclaim"", ""entry confirmation""]","[""breakout"", ""failure"", ""reclaim"", ""entry confirmation""]","Reject: mandatory family sequence evidence is absent or unresolved, and the fresh major HTF opposing imbalance is too close for a reliable range re-entry.","Reject: the required breakout-failure-reclaim-entry sequence is unresolved, while a fresh major HTF obstacle sits only 0.1598R away.",2.5
,591813800_1788837043_120154281_1788872101_#Germany40_16241,1,,FAILED_BREAKOUT_RECLAIM,,REJECT,REJECT,False,,"[""missing_mandatory_evidence"", ""structural_contradiction""]",INSUFFICIENT_SAMPLE,,,"[""breakout"", ""failure"", ""reclaim"", ""entry confirmation""]","[""breakout"", ""failure"", ""reclaim"", ""entry confirmation""]","Reject: the virgin FVG is tradable, but the mandatory failed-breakout-reclaim sequence is not established and the nearby HTF obstacle materially impairs follow-through.",Reject: the required sequence is unresolved despite a virgin FVG; a fresh major HTF opposing imbalance remains immediately overhead.,2.7
,591813800_1788837043_120154281_1788872101_#Germany40_16241,2,,FAILED_BREAKOUT_RECLAIM,,REJECT,REJECT,False,,"[""missing_mandatory_evidence"", ""structural_contradiction""]",INSUFFICIENT_SAMPLE,,,"[""breakout"", ""failure"", ""reclaim"", ""entry confirmation""]","[""breakout"", ""failure"", ""reclaim"", ""entry confirmation""]","Reject: the edge entry has no confirmed reaction, the mandatory family sequence is unresolved, and the nearby major HTF obstacle undermines the target path.",Reject: the required sequence and edge reaction are unresolved; the fresh major HTF obstacle is only 0.1598R away.,2.4
,591813800_1788837043_120154281_1788872101_#USSPX500_1614,0,,FAILED_BREAKOUT_RECLAIM,,REJECT,REJECT,False,,"[""MISSING_ENTRY_CONFIRMATION"", ""MISSING_STRUCTURE_CONFIRMATION""]",INSUFFICIENT_SAMPLE,,,"[""entry confirmation""]","[""entry confirmation"", ""structure confirmation""]","The family requires breakout, failure, reclaim, and entry confirmation. Only displacement and a failed-breakout label are supplied; entry confirmation and structure confirmation remain absent.","Reject: displacement is present, but the required failed-breakout-reclaim sequence lacks deterministic entry confirmation and the target path faces a fresh opposing imbalance.",3.0
,591813800_1788837043_120154281_1788872101_#USSPX500_1614,1,,FAILED_BREAKOUT_RECLAIM,,REJECT,REJECT,False,,"[""MISSING_ENTRY_CONFIRMATION"", ""MISSING_STRUCTURE_CONFIRMATION""]",INSUFFICIENT_SAMPLE,,,"[""entry confirmation""]","[""entry confirmation"", ""structure confirmation""]","The family requires breakout, failure, reclaim, and entry confirmation. Displacement and a virgin FVG are present, but entry confirmation and structure confirmation are not supplied.","Reject: the virgin FVG is tradable, but the failed-breakout-reclaim thesis lacks entry confirmation and deterministic structure confirmation despite strong displacement.",3.2
,591813800_1788837043_120154281_1788872101_#USSPX500_1614,2,,FAILED_BREAKOUT_RECLAIM,,REJECT,REJECT,False,,"[""MISSING_ENTRY_CONFIRMATION"", ""MISSING_STRUCTURE_CONFIRMATION""]",INSUFFICIENT_SAMPLE,,,"[""entry confirmation""]","[""entry confirmation"", ""structure confirmation""]","The family requires breakout, failure, reclaim, and entry confirmation. The edge FVG remains valid, but entry confirmation and structure confirmation are absent.","Reject: the edge entry is not invalidated, but the failed-breakout-reclaim thesis lacks entry confirmation and deterministic structure confirmation.",3.0
,591813800_1788837043_120154281_1788872706_#USSPX500_16854,0,,MICRO_BREAKER_RETEST,,REJECT,REJECT,False,,"[""weak_breaker_origin"", ""weak_retest_quality""]",MIXED,,,[],[],"Reject: the required sequence is observed, but zero breaker origin quality and weak retest quality materially undermine the claimed breaker hold.","The sequence and virgin FVG are present, but the breaker identity has no origin quality and the retest is weak; this is not sufficiently robust for capital.",4.8
,591813800_1788837043_120154281_1788872706_#USSPX500_16854,1,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""range_thesis_contradicted"", ""expansion_regime""]",MIXED,,,[],[],Reject: range reentry is directly contradicted by zero compression and expansion-dominant market regime evidence.,The supplied range-reentry thesis is contradicted by an expansion-dominant regime with zero compression; the valid FVG and target do not repair that structural mismatch.,2.2
,591813800_1788837043_120154281_1788872706_#USSPX500_16854,2,,FAILED_BREAKOUT_RECLAIM,,REJECT,REJECT,False,,"[""missing_reclaim"", ""missing_entry_confirmation"", ""missing_structure_confirmation""]",INSUFFICIENT_SAMPLE,,,"[""reclaim"", ""entry confirmation""]","[""reclaim"", ""entry confirmation""]","Reject: the required failed-breakout sequence is incomplete, with no confirmed reclaim or entry confirmation and an explicit missing-structure state.",The failed-breakout-reclaim candidate lacks confirmed reclaim and entry confirmation; the deterministic state explicitly reports missing structure confirmation.,2.8
,591813800_1788837043_120154281_1788872706_EURNZD_18826,0,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Cleaner continuation retest"", ""Structure confirmation""]","ABSTAIN: the required micro sequence is largely present, but unresolved structure confirmation and weak retest quality leave follow-through uncertain; historical evidence is insufficient for this asset class.","Valid virgin continuation FVG and displacement are present, but structure confirmation and retest quality are weak; target is obstacle-exposed and applicable historical evidence is insufficient.",5.8
,591813800_1788837043_120154281_1788872706_EURNZD_18826,1,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Cleaner continuation retest"", ""Structure confirmation""]","ABSTAIN: mid-gap entry improves location, but the micro continuation lacks confirmed structure and has weak retest quality; applicable historical evidence and asset-class priors are insufficient.","Mid-FVG entry is technically valid with strong displacement and a virgin gap, but unresolved structure confirmation, weak retest quality, and obstacle exposure make execution uncertain.",5.6
,591813800_1788837043_120154281_1788872706_EURNZD_18826,2,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Cleaner continuation retest"", ""Structure confirmation""]","ABSTAIN: the edge entry is valid but has the weakest timing margin; structure confirmation and retest quality remain unresolved, while applicable history and asset-class priors are insufficient.","The edge entry uses a valid virgin continuation FVG, but provides the weakest timing margin, unresolved structure confirmation, weak retest quality, and obstacle-exposed target.",5.2
,591813800_1788837043_120154281_1788872706_EURUSD_16880,0,,MICRO_OTE_REVERSAL,,ABSTAIN,APPROVE,False,,[],MIXED,,,[],[],"Approve only the deterministic current target: reversal sequence and virgin OTE FVG are valid, execution cost is small, and current TP2 is feasible despite weak retest quality.","Bearish OTE reversal is supported by ordered sweep, displacement, BOS, and a fresh untouched FVG. Current feasible target is usable, while historical analogues are mixed and retest quality is weak.",7.4
,591813800_1788837043_120154281_1788872706_EURUSD_16880,1,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""THESIS_CONTRADICTION""]",ADVERSE,,,[],[],"Reject because the setup thesis is continuation, but structured evidence identifies reversal context and zero continuation score; the historical continuation sample is also adverse.","Reject: the candidate claims nested continuation but the supplied state identifies a reversal FVG, zero continuation score, and adverse continuation analogues. This is a direct thesis contradiction.",2.8
,591813800_1788837043_120154281_1788872706_EURUSD_16880,2,,MICRO_BREAKER_RETEST,,ABSTAIN,ABSTAIN,False,,[],SUPPORTIVE,,,[],"[""Cleaner breaker retest response""]","Abstain: breaker identity and sequence are directionally coherent, but retest quality is weak and the evidence does not establish a sufficiently clean breaker hold for live capital.","The breaker-retest thesis is directionally supported and historical analogues are favorable, but the supplied retest quality is weak and breaker-specific confirmation is insufficient for a capital approval.",5.4
,591813800_1788837043_120154281_1788872706_GBPUSD_26944,3,,MICRO_FVG_MID_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],[],"Valid reversal sequence and feasible current target, but historical evidence is not asset-class applicable and retest quality is weak. Abstain rather than infer edge.","The midpoint reversal sequence and virgin FVG are valid, but weak retest quality, modest HTF alignment, nearby obstruction, and unusable cross-asset history prevent a capital allocation decision.",6.2
,591813800_1788837043_120154281_1788872706_GBPUSD_26944,5,,MICRO_SESSION_REENTRY,,REJECT,REJECT,False,,"[""STRUCTURAL_THESIS_CONTRADICTION""]",MIXED,,,[],[],"Reject: the session-reentry thesis is structurally contradicted by expansion dominance, with only 0.0275R obstacle clearance and mixed historical outcomes.","The session-reentry thesis conflicts with the expansion-dominant regime, while the opposing obstacle is extremely near entry. The feasible current target does not repair the structural thesis conflict.",2.4
,591813800_1788837043_120154281_1788872706_GBPUSD_26944,6,,MICRO_CONTINUATION_FVG,,REJECT,REJECT,False,,"[""MISSING_MANDATORY_EVIDENCE"", ""SEQUENCE_CONTRADICTION""]",ADVERSE,,,"[""trend context""]","[""Structure confirmation for continuation thesis.""]","Reject: continuation displacement exists, but required trend context and structure confirmation are unresolved; deterministic state explicitly reports missing confirmation.","Displacement and a virgin continuation FVG are present, but the deterministic state explicitly says structure confirmation is missing. The adverse analogue sample reinforces rejection.",3.5
,591813800_1788837043_120154281_1788873312_#USSPX500_20742,0,,MICRO_BREAKER_RETEST,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Cleaner retest reaction"", ""Stronger origin evidence""]","Required breaker sequence is observed, but the weak retest and zero origin quality leave entry durability unresolved; abstention is preferable to spending risk.","Breaker and virgin FVG evidence are present, but retest quality is very weak, origin quality is zero, and a nearby opposing imbalance makes follow-through uncertain.",6.0
,591813800_1788837043_120154281_1788873312_#USSPX500_20742,1,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""structural_contradiction""]",MIXED,,,[],"[""Demonstrated range compression""]","Reject: the setup requires compression and containment, while structured regime fields show zero compression and active expansion. This is a thesis-level contradiction.","The required range sequence is asserted, but the observed regime is expansion-dominant with zero compression; that directly contradicts a range-reentry thesis.",3.1
,591813800_1788837043_120154281_1788873312_#USSPX500_20742,4,,FAILED_BREAKOUT_RECLAIM,,REJECT,REJECT,False,,"[""missing_mandatory_evidence"", ""sequence_contradiction""]",INSUFFICIENT_SAMPLE,,,"[""breakout"", ""failure"", ""reclaim"", ""entry confirmation""]","[""Breakout failure evidence"", ""Reclaim confirmation"", ""Entry structure confirmation""]","Reject: the family requires breakout, failure, reclaim, and entry confirmation, but source BOS is zero and the deterministic state says structure confirmation is missing.",The failed-breakout thesis lacks the mandatory breakout-failure-reclaim-entry sequence; source BOS is zero and the deterministic state explicitly reports missing structure confirmation.,2.4
,591813800_1788837043_120154281_1788873312_EURNZD_26011,0,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clear trend continuation confirmation""]","Displacement and a fresh FVG support the thesis, but sequence quality is low, retest quality is weak, and the path is obstructed. Evidence is mixed, so abstain.","Virgin continuation FVG and strong displacement are present, but neutral higher-timeframe context, weak retest quality, and an opposing imbalance make follow-through uncertain.",5.8
,591813800_1788837043_120154281_1788873312_EURNZD_26011,1,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clear trend continuation confirmation""]","The midpoint offers better entry location and RR, while displacement and FVG freshness support the thesis. However, weak retest quality, low sequence quality, and obstacle risk keep evidence mixed.","Midpoint entry improves location and reward, but weak retest quality, neutral context, absent structure confirmation, and a fresh opposing imbalance leave execution uncertain.",6.0
,591813800_1788837043_120154281_1788873312_EURNZD_26011,2,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clear trend continuation confirmation""]","Fresh FVG and strong displacement support continuation, but the edge entry has less margin, retest quality is weak, and the path is obstructed. Mixed evidence warrants abstention.","Displacement and a virgin FVG support continuation, but edge entry offers less margin against weak retest quality, neutral context, and a fresh opposing imbalance.",5.5
,591813800_1788837043_120154281_1788873312_GBPUSD_11030,1,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""STRUCTURAL_CONTRADICTION""]",ADVERSE,,,[],[],"Reject: candidate thesis conflicts with its supplied FVG context and continuation score; this is a direct structural contradiction, not merely weak evidence.",Reject: the nested continuation thesis is contradicted by reversal-context FVG data and a zero continuation score; historical analogues are predominantly adverse.,3.5
,591813800_1788837043_120154281_1788873312_GBPUSD_11030,3,,MICRO_FVG_MID_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Stronger retest quality."", ""Clearer higher-timeframe alignment.""]","Abstain: the reversal structure is credible, but weak retest quality, moderate alignment, nearby obstruction, and mixed historical outcomes make follow-through uncertain.","Abstain: the midpoint reversal thesis is supported by a fresh virgin FVG and strong displacement, but weak retest quality, modest alignment, and mixed history reduce execution confidence.",6.2
,591813800_1788837043_120154281_1788873312_GBPUSD_11030,5,,MICRO_SESSION_REENTRY,,REJECT,REJECT,False,,"[""MISSING_MANDATORY_EVIDENCE""]",MIXED,,,"[""session range identity"", ""session excursion"", ""session reentry""]","[""Session range identity."", ""Session excursion."", ""Session reentry confirmation.""]","Reject: the session-reentry family requires three named session events, but the payload supplies no explicit observed evidence for that mandatory sequence.","Reject: the session-reentry taxonomy lacks explicit evidence for its mandatory range identity, excursion, and reentry sequence; the available fields do not establish that thesis.",2.4
,591813800_1788837043_120154281_1788873917_EURUSD_14162,0,,MICRO_OTE_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Cleaner OTE reaction""]","Valid OTE reversal structure, but retest quality is only 2.51 and historical outcomes are mixed; the feasible target remains exposed to an opposing imbalance.","The OTE reversal sequence and virgin FVG are valid, but weak retest quality, mixed analogues, limited HTF alignment, and target obstruction leave execution follow-through uncertain.",6.8
,591813800_1788837043_120154281_1788873917_EURUSD_14162,1,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""THESIS_CONTRADICTION"", ""ADVERSE_HISTORY""]",ADVERSE,,,[],"[""Established expansion continuation""]",Reject: the declared continuation thesis is structurally contradicted by reversal-context fields and zero continuation evidence; historical continuation outcomes are also adverse.,"The candidate is labeled continuation, but the supplied state is explicitly reversal-oriented: continuation is false, continuation score is zero, and the continuation analogue sample is adverse.",2.4
,591813800_1788837043_120154281_1788873917_EURUSD_14162,2,,MICRO_BREAKER_RETEST,,ABSTAIN,APPROVE,False,,[],SUPPORTIVE,,,[],[],"Approve cautiously: breaker-retest structure, virgin state, strong displacement, feasible 1.90R current target, and supportive analogues outweigh modest retest quality and moderate obstacle risk.","The breaker-retest thesis is supported by the declared breaker branch, clean virgin state, strong displacement, valid structure, supportive same-taxonomy analogues, and feasible current target.",7.2
,591813800_1788837043_120154281_1788874522_#USSPX500_23920,0,,MICRO_BREAKER_RETEST,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Cleaner retest response.""]","The breaker thesis is structurally plausible and the FVG remains virgin, but weak retest quality, moderate obstruction, and execution cost leave post-entry behavior unresolved.","Valid virgin breaker and FVG context are present, but retest quality is weak and a nearby opposing imbalance makes follow-through uncertain. Abstain rather than approve marginal execution.",5.8
,591813800_1788837043_120154281_1788874522_#USSPX500_23920,1,,MICRO_RANGE_REENTRY,,REJECT,REJECT,False,,"[""STRUCTURAL_THESIS_CONTRADICTION""]",MIXED,,,[],[],The candidate's own range-reentry thesis requires compression and containment; supplied regime fields instead show zero compression and active expansion. This is a structural thesis contradiction.,"The range-reentry thesis is contradicted by expansion-dominant conditions with zero compression. A feasible target cannot repair the central regime conflict, so reject.",3.2
